"No.","Time","Source","Destination","Protocol","Length","Info"
"31040","282.591329","46.37.58.78","192.168.0.2","TELNET","55","Telnet Data ..."
"31041","282.591873","192.168.0.2","46.37.58.78","TCP","54","34300  >  23 [ACK] Seq=21 Ack=44 Win=29200 Len=0"
"31042","282.595593","117.247.34.210","192.168.0.2","TCP","54","23  >  53226 [ACK] Seq=97 Ack=52 Win=14600 Len=0"
"31043","282.595940","192.168.0.2","117.247.34.210","TELNET","56","Telnet Data ..."
"31044","282.657302","153.142.122.56","192.168.0.2","TCP","66","23  >  37630 [ACK] Seq=2 Ack=2 Win=65536 Len=0 TSval=500317292 TSecr=56843"
"31045","282.669296","153.142.122.56","192.168.0.2","TCP","74","23  >  37636 [SYN, ACK] Seq=0 Ack=1 Win=65535 Len=0 MSS=1414 WS=2 TSval=500317294 TSecr=56843"
"31046","282.669854","192.168.0.2","153.142.122.56","TCP","66","37636  >  23 [ACK] Seq=1 Ack=1 Win=29200 Len=0 TSval=56863 TSecr=500317294"
"31047","282.670932","192.168.0.2","13.45.119.136","TCP","54","16946  >  23 [SYN] Seq=0 Win=32010 Len=0"
"31048","282.671317","192.168.0.2","104.206.232.140","TCP","54","16946  >  23 [SYN] Seq=0 Win=32010 Len=0"
"31049","282.671671","192.168.0.2","163.88.175.162","TCP","54","16946  >  23 [SYN] Seq=0 Win=32010 Len=0"
"31050","282.671988","192.168.0.2","199.1.85.181","TCP","54","16946  >  23 [SYN] Seq=0 Win=32010 Len=0"
"31051","282.672230","192.168.0.2","4.245.121.246","TCP","54","16946  >  23 [SYN] Seq=0 Win=32010 Len=0"
"31052","282.672436","192.168.0.2","216.85.186.180","TCP","54","16946  >  23 [SYN] Seq=0 Win=32010 Len=0"
"31053","282.672655","192.168.0.2","68.118.156.181","TCP","54","16946  >  23 [SYN] Seq=0 Win=32010 Len=0"
"31054","282.672858","192.168.0.2","84.167.157.170","TCP","54","16946  >  23 [SYN] Seq=0 Win=32010 Len=0"
"31055","282.673050","192.168.0.2","2.7.162.88","TCP","54","16946  >  23 [SYN] Seq=0 Win=32010 Len=0"
"31056","282.673257","192.168.0.2","83.38.252.147","TCP","54","16946  >  23 [SYN] Seq=0 Win=32010 Len=0"
"31057","282.673461","192.168.0.2","125.102.73.9","TCP","54","16946  >  23 [SYN] Seq=0 Win=32010 Len=0"
"31058","282.673660","192.168.0.2","142.108.61.75","TCP","54","16946  >  23 [SYN] Seq=0 Win=32010 Len=0"
"31059","282.674061","192.168.0.2","222.49.26.151","TCP","54","16946  >  23 [SYN] Seq=0 Win=32010 Len=0"
"31060","282.674402","192.168.0.2","177.170.137.6","TCP","54","16946  >  23 [SYN] Seq=0 Win=32010 Len=0"
"31061","282.674765","192.168.0.2","211.174.70.131","TCP","54","16946  >  23 [SYN] Seq=0 Win=32010 Len=0"
"31062","282.675090","192.168.0.2","73.233.178.139","TCP","54","16946  >  23 [SYN] Seq=0 Win=32010 Len=0"
"31063","282.675396","192.168.0.2","19.141.12.219","TCP","54","16946  >  23 [SYN] Seq=0 Win=32010 Len=0"
"31064","282.675702","192.168.0.2","165.217.229.213","TCP","54","16946  >  23 [SYN] Seq=0 Win=32010 Len=0"
"31065","282.676006","192.168.0.2","140.114.105.53","TCP","54","16946  >  23 [SYN] Seq=0 Win=32010 Len=0"
"31066","282.676361","192.168.0.2","8.49.222.104","TCP","54","16946  >  23 [SYN] Seq=0 Win=32010 Len=0"
"31067","282.676710","192.168.0.2","126.175.65.212","TCP","54","16946  >  23 [SYN] Seq=0 Win=32010 Len=0"
"31068","282.677052","192.168.0.2","14.95.68.86","TCP","54","16946  >  23 [SYN] Seq=0 Win=32010 Len=0"
"31069","282.677385","192.168.0.2","24.215.112.55","TCP","54","16946  >  23 [SYN] Seq=0 Win=32010 Len=0"
"31070","282.677708","192.168.0.2","108.128.171.215","TCP","54","16946  >  23 [SYN] Seq=0 Win=32010 Len=0"
"31071","282.678030","192.168.0.2","12.74.77.21","TCP","54","16946  >  23 [SYN] Seq=0 Win=32010 Len=0"
"31072","282.678451","192.168.0.2","210.64.143.37","TCP","54","16946  >  23 [SYN] Seq=0 Win=32010 Len=0"
"31073","282.678783","192.168.0.2","223.230.213.90","TCP","54","16946  >  23 [SYN] Seq=0 Win=32010 Len=0"
"31074","282.679126","192.168.0.2","194.163.141.203","TCP","54","16946  >  23 [SYN] Seq=0 Win=32010 Len=0"
"31075","282.679440","192.168.0.2","145.253.29.165","TCP","54","16946  >  23 [SYN] Seq=0 Win=32010 Len=0"
"31076","282.679763","192.168.0.2","113.125.122.72","TCP","54","16946  >  23 [SYN] Seq=0 Win=32010 Len=0"
"31077","282.680087","192.168.0.2","76.35.144.10","TCP","54","16946  >  23 [SYN] Seq=0 Win=32010 Len=0"
"31078","282.680460","192.168.0.2","146.20.71.5","TCP","54","16946  >  23 [SYN] Seq=0 Win=32010 Len=0"
"31079","282.680852","192.168.0.2","94.79.13.147","TCP","54","16946  >  23 [SYN] Seq=0 Win=32010 Len=0"
"31080","282.681215","192.168.0.2","184.254.117.91","TCP","54","16946  >  23 [SYN] Seq=0 Win=32010 Len=0"
"31081","282.681563","192.168.0.2","135.26.161.222","TCP","54","16946  >  23 [SYN] Seq=0 Win=32010 Len=0"
"31082","282.681902","192.168.0.2","112.238.239.16","TCP","54","16946  >  23 [SYN] Seq=0 Win=32010 Len=0"
"31083","282.682092","192.168.0.2","160.231.142.159","TCP","54","16946  >  23 [SYN] Seq=0 Win=32010 Len=0"
"31084","282.682284","192.168.0.2","103.142.187.206","TCP","54","16946  >  23 [SYN] Seq=0 Win=32010 Len=0"
"31085","282.682492","192.168.0.2","221.97.200.224","TCP","54","16946  >  23 [SYN] Seq=0 Win=32010 Len=0"
"31086","282.682681","192.168.0.2","151.31.51.192","TCP","54","16946  >  23 [SYN] Seq=0 Win=32010 Len=0"
"31087","282.682862","192.168.0.2","17.229.62.1","TCP","54","16946  >  23 [SYN] Seq=0 Win=32010 Len=0"
"31088","282.683061","192.168.0.2","24.0.104.43","TCP","54","16946  >  23 [SYN] Seq=0 Win=32010 Len=0"
"31089","282.683256","192.168.0.2","204.44.120.143","TCP","54","16946  >  23 [SYN] Seq=0 Win=32010 Len=0"
"31090","282.683450","192.168.0.2","99.47.250.203","TCP","54","16946  >  23 [SYN] Seq=0 Win=32010 Len=0"
"31091","282.683650","192.168.0.2","41.168.82.69","TCP","54","16946  >  23 [SYN] Seq=0 Win=32010 Len=0"
"31092","282.684094","192.168.0.2","207.216.60.233","TCP","54","16946  >  23 [SYN] Seq=0 Win=32010 Len=0"
"31093","282.684491","192.168.0.2","213.59.167.239","TCP","54","16946  >  23 [SYN] Seq=0 Win=32010 Len=0"
"31094","282.684850","192.168.0.2","64.80.186.40","TCP","54","16946  >  23 [SYN] Seq=0 Win=32010 Len=0"
"31095","282.685194","192.168.0.2","153.237.23.231","TCP","54","16946  >  23 [SYN] Seq=0 Win=32010 Len=0"
"31096","282.685545","192.168.0.2","157.137.179.66","TCP","54","16946  >  23 [SYN] Seq=0 Win=32010 Len=0"
"31097","282.685884","192.168.0.2","160.63.214.235","TCP","54","16946  >  23 [SYN] Seq=0 Win=32010 Len=0"
"31098","282.686240","192.168.0.2","207.140.5.2","TCP","54","16946  >  23 [SYN] Seq=0 Win=32010 Len=0"
"31099","282.686582","192.168.0.2","95.178.34.64","TCP","54","16946  >  23 [SYN] Seq=0 Win=32010 Len=0"
"31100","282.686883","192.168.0.2","208.122.2.21","TCP","54","16946  >  23 [SYN] Seq=0 Win=32010 Len=0"
"31101","282.687186","192.168.0.2","174.165.69.71","TCP","54","16946  >  23 [SYN] Seq=0 Win=32010 Len=0"
"31102","282.687474","192.168.0.2","163.12.63.4","TCP","54","16946  >  23 [SYN] Seq=0 Win=32010 Len=0"
"31103","282.687788","192.168.0.2","134.224.181.18","TCP","54","16946  >  23 [SYN] Seq=0 Win=32010 Len=0"
"31104","282.688087","192.168.0.2","68.224.97.71","TCP","54","16946  >  23 [SYN] Seq=0 Win=32010 Len=0"
"31105","282.688460","192.168.0.2","158.196.193.175","TCP","54","16946  >  23 [SYN] Seq=0 Win=32010 Len=0"
"31106","282.688792","192.168.0.2","4.85.34.124","TCP","54","16946  >  23 [SYN] Seq=0 Win=32010 Len=0"
"31107","282.689126","192.168.0.2","124.181.32.48","TCP","54","16946  >  23 [SYN] Seq=0 Win=32010 Len=0"
"31108","282.689455","192.168.0.2","165.104.96.217","TCP","54","16946  >  23 [SYN] Seq=0 Win=32010 Len=0"
"31109","282.689776","192.168.0.2","54.16.6.144","TCP","54","16946  >  23 [SYN] Seq=0 Win=32010 Len=0"
"31110","282.690100","192.168.0.2","196.234.253.73","TCP","54","16946  >  23 [SYN] Seq=0 Win=32010 Len=0"
"31111","282.690406","192.168.0.2","106.208.112.240","TCP","54","16946  >  23 [SYN] Seq=0 Win=32010 Len=0"
"31112","282.690755","192.168.0.2","93.220.18.209","TCP","54","16946  >  23 [SYN] Seq=0 Win=32010 Len=0"
"31113","282.691055","192.168.0.2","125.255.200.194","TCP","54","16946  >  23 [SYN] Seq=0 Win=32010 Len=0"
"31114","282.691361","192.168.0.2","53.251.179.146","TCP","54","16946  >  23 [SYN] Seq=0 Win=32010 Len=0"
"31115","282.691661","192.168.0.2","152.94.176.93","TCP","54","16946  >  23 [SYN] Seq=0 Win=32010 Len=0"
"31116","282.691903","192.168.0.2","123.70.206.44","TCP","54","16946  >  23 [SYN] Seq=0 Win=32010 Len=0"
"31117","282.692094","192.168.0.2","2.121.183.24","TCP","54","16946  >  23 [SYN] Seq=0 Win=32010 Len=0"
"31118","282.692310","192.168.0.2","183.92.14.44","TCP","54","16946  >  23 [SYN] Seq=0 Win=32010 Len=0"
"31119","282.692490","192.168.0.2","196.30.131.45","TCP","54","16946  >  23 [SYN] Seq=0 Win=32010 Len=0"
"31120","282.692675","192.168.0.2","162.158.234.30","TCP","54","16946  >  23 [SYN] Seq=0 Win=32010 Len=0"
"31121","282.692859","192.168.0.2","109.50.115.244","TCP","54","16946  >  23 [SYN] Seq=0 Win=32010 Len=0"
"31122","282.693037","192.168.0.2","75.151.240.151","TCP","54","16946  >  23 [SYN] Seq=0 Win=32010 Len=0"
"31123","282.693202","192.168.0.2","171.194.30.135","TCP","54","16946  >  23 [SYN] Seq=0 Win=32010 Len=0"
"31124","282.693367","192.168.0.2","206.151.249.97","TCP","54","16946  >  23 [SYN] Seq=0 Win=32010 Len=0"
"31125","282.693555","192.168.0.2","198.0.125.19","TCP","54","16946  >  23 [SYN] Seq=0 Win=32010 Len=0"
"31126","282.693765","192.168.0.2","27.122.130.7","TCP","54","16946  >  23 [SYN] Seq=0 Win=32010 Len=0"
"31127","282.693918","46.37.58.78","192.168.0.2","TELNET","66","Telnet Data ..."
"31128","282.694782","46.37.58.78","192.168.0.2","TCP","54","[TCP Window Update] 23  >  34300 [ACK] Seq=56 Ack=21 Win=6400 Len=0"
"31129","282.695151","192.168.0.2","50.53.81.224","TCP","54","16946  >  23 [SYN] Seq=0 Win=32010 Len=0"
"31130","282.695719","192.168.0.2","217.228.151.247","TCP","54","16946  >  23 [SYN] Seq=0 Win=32010 Len=0"
"31131","282.696064","192.168.0.2","104.26.170.14","TCP","54","16946  >  23 [SYN] Seq=0 Win=32010 Len=0"
"31132","282.696420","192.168.0.2","32.195.169.45","TCP","54","16946  >  23 [SYN] Seq=0 Win=32010 Len=0"
"31133","282.696763","192.168.0.2","58.31.80.206","TCP","54","16946  >  23 [SYN] Seq=0 Win=32010 Len=0"
"31134","282.697083","192.168.0.2","164.9.137.99","TCP","54","16946  >  23 [SYN] Seq=0 Win=32010 Len=0"
"31135","282.697420","192.168.0.2","163.9.243.213","TCP","54","16946  >  23 [SYN] Seq=0 Win=32010 Len=0"
"31136","282.697746","192.168.0.2","173.59.85.78","TCP","54","16946  >  23 [SYN] Seq=0 Win=32010 Len=0"
"31137","282.698065","192.168.0.2","79.11.87.26","TCP","54","16946  >  23 [SYN] Seq=0 Win=32010 Len=0"
"31138","282.698369","192.168.0.2","38.57.170.242","TCP","54","16946  >  23 [SYN] Seq=0 Win=32010 Len=0"
"31139","282.698681","192.168.0.2","122.22.134.93","TCP","54","16946  >  23 [SYN] Seq=0 Win=32010 Len=0"
"31140","282.698956","192.168.0.2","124.171.40.145","TCP","54","16946  >  23 [SYN] Seq=0 Win=32010 Len=0"
"31141","282.699230","192.168.0.2","132.64.92.74","TCP","54","16946  >  23 [SYN] Seq=0 Win=32010 Len=0"
"31142","282.699510","192.168.0.2","175.199.207.83","TCP","54","16946  >  23 [SYN] Seq=0 Win=32010 Len=0"
"31143","282.699786","192.168.0.2","179.50.135.249","TCP","54","16946  >  23 [SYN] Seq=0 Win=32010 Len=0"
"31144","282.700065","192.168.0.2","139.51.139.20","TCP","54","16946  >  23 [SYN] Seq=0 Win=32010 Len=0"
"31145","282.700400","192.168.0.2","221.158.175.163","TCP","54","16946  >  23 [SYN] Seq=0 Win=32010 Len=0"
"31146","282.700698","192.168.0.2","27.78.82.34","TCP","54","16946  >  23 [SYN] Seq=0 Win=32010 Len=0"
"31147","282.700901","78.58.18.9","192.168.0.2","TCP","54","23  >  50622 [FIN, ACK] Seq=1 Ack=1 Win=14624 Len=0"
"31148","282.701671","192.168.0.2","147.62.37.254","TCP","54","16946  >  23 [SYN] Seq=0 Win=32010 Len=0"
"31149","282.701898","192.168.0.2","104.57.178.204","TCP","54","16946  >  23 [SYN] Seq=0 Win=32010 Len=0"
"31150","282.702067","192.168.0.2","2.55.134.34","TCP","54","16946  >  23 [SYN] Seq=0 Win=32010 Len=0"
"31151","282.702204","192.168.0.2","197.148.71.227","TCP","54","16946  >  23 [SYN] Seq=0 Win=32010 Len=0"
"31152","282.702337","192.168.0.2","19.167.68.158","TCP","54","16946  >  23 [SYN] Seq=0 Win=32010 Len=0"
"31153","282.702500","192.168.0.2","146.41.8.193","TCP","54","16946  >  23 [SYN] Seq=0 Win=32010 Len=0"
"31154","282.702652","192.168.0.2","193.86.202.236","TCP","54","16946  >  23 [SYN] Seq=0 Win=32010 Len=0"
"31155","282.702786","192.168.0.2","108.22.239.109","TCP","54","16946  >  23 [SYN] Seq=0 Win=32010 Len=0"
"31156","282.702918","192.168.0.2","126.77.237.214","TCP","54","16946  >  23 [SYN] Seq=0 Win=32010 Len=0"
"31157","282.703050","192.168.0.2","188.156.61.208","TCP","54","16946  >  23 [SYN] Seq=0 Win=32010 Len=0"
"31158","282.703183","192.168.0.2","189.1.202.120","TCP","54","16946  >  23 [SYN] Seq=0 Win=32010 Len=0"
"31159","282.703321","192.168.0.2","111.253.48.131","TCP","54","16946  >  23 [SYN] Seq=0 Win=32010 Len=0"
"31160","282.703456","192.168.0.2","128.249.175.154","TCP","54","16946  >  23 [SYN] Seq=0 Win=32010 Len=0"
"31161","282.703590","192.168.0.2","85.209.41.177","TCP","54","16946  >  23 [SYN] Seq=0 Win=32010 Len=0"
"31162","282.703731","192.168.0.2","14.48.87.224","TCP","54","16946  >  23 [SYN] Seq=0 Win=32010 Len=0"
"31163","282.704028","192.168.0.2","78.58.18.9","TCP","54","50622  >  23 [ACK] Seq=1 Ack=2 Win=29200 Len=0"
"31164","282.704484","192.168.0.2","149.69.52.30","TCP","54","16946  >  23 [SYN] Seq=0 Win=32010 Len=0"
"31165","282.704770","192.168.0.2","213.134.181.207","TCP","54","16946  >  23 [SYN] Seq=0 Win=32010 Len=0"
"31166","282.705097","192.168.0.2","160.48.192.214","TCP","54","16946  >  23 [SYN] Seq=0 Win=32010 Len=0"
"31167","282.705453","192.168.0.2","41.86.79.251","TCP","54","16946  >  23 [SYN] Seq=0 Win=32010 Len=0"
"31168","282.705783","192.168.0.2","200.98.177.96","TCP","54","16946  >  23 [SYN] Seq=0 Win=32010 Len=0"
"31169","282.706094","192.168.0.2","9.167.192.6","TCP","54","16946  >  23 [SYN] Seq=0 Win=32010 Len=0"
"31170","282.706406","192.168.0.2","78.248.13.66","TCP","54","16946  >  23 [SYN] Seq=0 Win=32010 Len=0"
"31171","282.706711","192.168.0.2","209.254.138.60","TCP","54","16946  >  23 [SYN] Seq=0 Win=32010 Len=0"
"31172","282.706985","192.168.0.2","199.160.207.179","TCP","54","16946  >  23 [SYN] Seq=0 Win=32010 Len=0"
"31173","282.707262","192.168.0.2","137.157.111.104","TCP","54","16946  >  23 [SYN] Seq=0 Win=32010 Len=0"
"31174","282.707535","192.168.0.2","213.218.23.144","TCP","54","16946  >  23 [SYN] Seq=0 Win=32010 Len=0"
"31175","282.707812","192.168.0.2","183.38.96.112","TCP","54","16946  >  23 [SYN] Seq=0 Win=32010 Len=0"
"31176","282.708086","192.168.0.2","128.34.123.222","TCP","54","16946  >  23 [SYN] Seq=0 Win=32010 Len=0"
"31177","282.708404","192.168.0.2","58.240.129.232","TCP","54","16946  >  23 [SYN] Seq=0 Win=32010 Len=0"
"31178","282.708703","192.168.0.2","177.149.156.205","TCP","54","16946  >  23 [SYN] Seq=0 Win=32010 Len=0"
"31179","282.709688","192.168.0.2","150.87.47.154","TCP","54","16946  >  23 [SYN] Seq=0 Win=32010 Len=0"
"31180","282.710028","192.168.0.2","76.33.165.223","TCP","54","16946  >  23 [SYN] Seq=0 Win=32010 Len=0"
"31181","282.710326","192.168.0.2","190.4.219.31","TCP","54","16946  >  23 [SYN] Seq=0 Win=32010 Len=0"
"31182","282.710616","192.168.0.2","46.119.124.159","TCP","54","16946  >  23 [SYN] Seq=0 Win=32010 Len=0"
"31183","282.710897","192.168.0.2","183.190.241.85","TCP","54","16946  >  23 [SYN] Seq=0 Win=32010 Len=0"
"31184","282.711135","80.252.139.73","192.168.0.2","TELNET","59","Telnet Data ..."
"31185","282.711379","192.168.0.2","80.252.139.73","TELNET","56","Telnet Data ..."
"31186","282.711447","209.255.80.252","192.168.0.2","TCP","54","23  >  42296 [FIN, PSH, ACK] Seq=696 Ack=88 Win=4041 Len=0"
"31187","282.711830","192.168.0.2","185.2.126.215","TCP","54","16946  >  23 [SYN] Seq=0 Win=32010 Len=0"
"31188","282.712379","192.168.0.2","207.97.136.216","TCP","54","16946  >  23 [SYN] Seq=0 Win=32010 Len=0"
"31189","282.712575","192.168.0.2","126.47.57.106","TCP","54","16946  >  23 [SYN] Seq=0 Win=32010 Len=0"
"31190","282.712751","192.168.0.2","98.40.200.82","TCP","54","16946  >  23 [SYN] Seq=0 Win=32010 Len=0"
"31191","282.712917","192.168.0.2","202.126.128.16","TCP","54","16946  >  23 [SYN] Seq=0 Win=32010 Len=0"
"31192","282.713085","192.168.0.2","88.190.221.103","TCP","54","16946  >  23 [SYN] Seq=0 Win=32010 Len=0"
"31193","282.713243","192.168.0.2","135.165.109.30","TCP","54","16946  >  23 [SYN] Seq=0 Win=32010 Len=0"
"31194","282.713406","192.168.0.2","13.4.45.39","TCP","54","16946  >  23 [SYN] Seq=0 Win=32010 Len=0"
"31195","282.713567","192.168.0.2","108.29.53.135","TCP","54","16946  >  23 [SYN] Seq=0 Win=32010 Len=0"
"31196","282.713748","192.168.0.2","61.57.67.10","TCP","54","16946  >  23 [SYN] Seq=0 Win=32010 Len=0"
"31197","282.714216","192.168.0.2","79.63.73.160","TCP","54","16946  >  23 [SYN] Seq=0 Win=32010 Len=0"
"31198","282.714512","192.168.0.2","94.19.91.17","TCP","54","16946  >  23 [SYN] Seq=0 Win=32010 Len=0"
"31199","282.714783","192.168.0.2","219.25.126.149","TCP","54","16946  >  23 [SYN] Seq=0 Win=32010 Len=0"
"31200","282.715062","192.168.0.2","101.248.183.241","TCP","54","16946  >  23 [SYN] Seq=0 Win=32010 Len=0"
"31201","282.715332","192.168.0.2","98.52.214.160","TCP","54","16946  >  23 [SYN] Seq=0 Win=32010 Len=0"
"31202","282.715598","192.168.0.2","223.109.36.42","TCP","54","16946  >  23 [SYN] Seq=0 Win=32010 Len=0"
"31203","282.715884","192.168.0.2","89.99.232.185","TCP","54","16946  >  23 [SYN] Seq=0 Win=32010 Len=0"
"31204","282.716230","192.168.0.2","5.151.14.138","TCP","54","16946  >  23 [SYN] Seq=0 Win=32010 Len=0"
"31205","282.716547","192.168.0.2","182.238.236.47","TCP","54","16946  >  23 [SYN] Seq=0 Win=32010 Len=0"
"31206","282.716869","192.168.0.2","110.30.193.56","TCP","54","16946  >  23 [SYN] Seq=0 Win=32010 Len=0"
"31207","282.717198","192.168.0.2","51.231.20.14","TCP","54","16946  >  23 [SYN] Seq=0 Win=32010 Len=0"
"31208","282.717607","192.168.0.2","195.185.246.248","TCP","54","16946  >  23 [SYN] Seq=0 Win=32010 Len=0"
"31209","282.717934","192.168.0.2","124.13.56.218","TCP","54","16946  >  23 [SYN] Seq=0 Win=32010 Len=0"
"31210","282.718247","192.168.0.2","176.142.185.214","TCP","54","16946  >  23 [SYN] Seq=0 Win=32010 Len=0"
"31211","282.718562","192.168.0.2","14.130.224.10","TCP","54","16946  >  23 [SYN] Seq=0 Win=32010 Len=0"
"31212","282.718841","192.168.0.2","37.234.36.235","TCP","54","16946  >  23 [SYN] Seq=0 Win=32010 Len=0"
"31213","282.719130","192.168.0.2","61.158.249.220","TCP","54","16946  >  23 [SYN] Seq=0 Win=32010 Len=0"
"31214","282.719562","192.168.0.2","78.58.18.9","TCP","54","50622  >  23 [FIN, ACK] Seq=1 Ack=2 Win=29200 Len=0"
"31215","282.720023","192.168.0.2","78.58.18.9","TCP","74","50742  >  23 [SYN] Seq=0 Win=29200 Len=0 MSS=1460 SACK_PERM TSval=56868 TSecr=0 WS=16"
"31216","282.720374","192.168.0.2","209.255.80.252","TCP","54","42296  >  23 [FIN, ACK] Seq=88 Ack=697 Win=30016 Len=0"
"31217","282.720750","192.168.0.2","209.255.80.252","TCP","74","42394  >  23 [SYN] Seq=0 Win=29200 Len=0 MSS=1460 SACK_PERM TSval=56868 TSecr=0 WS=16"
"31218","282.721078","192.168.0.2","46.37.58.78","TELNET","61","Telnet Data ..."
"31219","282.745966","120.40.122.135","192.168.0.2","TCP","66","23  >  43210 [FIN, ACK] Seq=1 Ack=1 Win=5760 Len=0 TSval=2062547321 TSecr=56844"
"31220","282.748080","192.168.0.2","120.40.122.135","TCP","66","43210  >  23 [FIN, ACK] Seq=1 Ack=2 Win=29200 Len=0 TSval=56871 TSecr=2062547321"
"31221","282.748631","192.168.0.2","120.40.122.135","TCP","74","43222  >  23 [SYN] Seq=0 Win=29200 Len=0 MSS=1460 SACK_PERM TSval=56871 TSecr=0 WS=16"
"31222","282.757270","209.255.80.252","192.168.0.2","TCP","54","23  >  42296 [ACK] Seq=697 Ack=89 Win=4041 Len=0"
"31223","282.757742","209.255.80.252","192.168.0.2","TCP","58","23  >  42394 [SYN, ACK] Seq=0 Ack=1 Win=4128 Len=0 MSS=536"
"31224","282.757829","151.50.137.17","192.168.0.2","TCP","66","23  >  40468 [FIN, ACK] Seq=1 Ack=1 Win=5824 Len=0 TSval=50473214 TSecr=56852"
"31225","282.758089","192.168.0.2","209.255.80.252","TCP","54","42394  >  23 [ACK] Seq=1 Ack=1 Win=29200 Len=0"
"31226","282.759322","192.168.0.2","151.50.137.17","TCP","66","40468  >  23 [FIN, ACK] Seq=1 Ack=2 Win=29200 Len=0 TSval=56872 TSecr=50473214"
"31227","282.761815","174.155.91.190","192.168.0.2","TCP","54","23  >  16946 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"31228","282.761948","191.231.243.88","192.168.0.2","TCP","54","23  >  16946 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"31229","282.764637","82.0.96.64","192.168.0.2","TELNET","71","Telnet Data ..."
"31230","282.765016","192.168.0.2","82.0.96.64","TCP","54","52944  >  23 [ACK] Seq=66 Ack=167 Win=29200 Len=0"
"31231","282.768628","82.0.96.64","192.168.0.2","TCP","54","23  >  52944 [FIN, ACK] Seq=167 Ack=66 Win=14600 Len=0"
"31232","282.769823","192.168.0.2","82.0.96.64","TCP","54","52944  >  23 [FIN, ACK] Seq=66 Ack=168 Win=29200 Len=0"
"31233","282.770350","192.168.0.2","82.0.96.64","TCP","74","53078  >  23 [SYN] Seq=0 Win=29200 Len=0 MSS=1460 SACK_PERM TSval=56873 TSecr=0 WS=16"
"31234","282.795335","209.255.80.252","192.168.0.2","TELNET","66","Telnet Data ..."
"31235","282.795458","209.255.80.252","192.168.0.2","TELNET","555","Telnet Data ..."
"31236","282.795889","192.168.0.2","209.255.80.252","TCP","54","42394  >  23 [ACK] Seq=1 Ack=13 Win=29200 Len=0"
